ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
40652,33,1,33,31.36363636,0.777777778,10,0,32966,31,13,1,144,1,74,0
40653,28,0,13,28.44444444,0.583333333,3,2,22168,271,0,5,9,1,54,1
40654,20,1,18,21.42857143,0.764705882,3,0,5026,46,3,0,26,1,33,0
40655,31,1,78,36.72413793,0.722222222,16,9,47307,439,101,2,1214,1,65,1
40656,41,0,10,37.66666667,0.625,3,0,22562,313,0,1,4,1,45,1
40657,41,1,5,53,0.5,4,0,62,47,0,1,2,1,10,0
40658,28,1,8,24.33333333,0.8,1,0,28170,28,0,1,1,1,77,1
40659,29,1,59,26.8372093,0.755102041,14,3,47649,244,2,2,33,1,57,0
40660,27,1,2,27,1,2,0,3677,88,0,0,1,1,17,1
40661,24,1,100,23.87837838,0.581395349,27,1,93841,1113,3,1,13,1,43,0
40662,22,0,18,21.73333333,0.666666667,3,0,3018,93,0,0,23,1,33,0
40663,36,1,4,21,0.666666667,2,0,20927,1206,0,1,9,1,70,1
40664,22,1,59,22.34782609,0.54,7,2,127865,475,12,0,637,1,63,0
40665,23,1,1,21,1,1,0,2893,4,0,1,0,1,20,1
40666,27,1,140,24.58762887,0.237288136,30,10,15068,1085,44,1,45,1,42,1
40667,29,1,18,25.6875,0.555555556,1,0,47055,8,4,1,0,1,69,0
40668,16,0,3,19,0,2,0,522,82,0,0,2,1,9,0
40669,28,1,19,24.52941177,0.888888889,5,1,101035,286,0,4,10,1,58,0
40670,25,1,100,27.53246753,0.658823529,11,4,102704,1205,0,0,9,1,50,0
40671,25,1,23,22.63636364,0.6875,3,2,11158,361,1,3,2,1,76,1
40672,28,1,85,25.44262295,0.373134328,13,1,21399,704,0,1,20,1,57,0
40673,21,0,217,24.05325444,0.886597938,53,5,10749,921,11,0,560,1,27,0
40674,44,1,6,42.6,0.8,3,0,35060,40,2,0,8,1,36,1
40675,23,1,17,22.85714286,0.5,5,1,26099,88,0,0,5,1,65,1
40676,25,0,8,32.16666667,1,3,1,34,79,0,1,3,1,49,0
40677,23,1,52,20.88888889,0.488888889,11,0,34268,261,0,0,45,1,20,1
40678,20,1,1,20,1,1,0,38805,0,0,0,0,1,27,0
40679,22,1,13,21.4,0.272727273,4,0,12351,109,0,0,7,1,6,0
40680,20,0,84,23.22641509,0.6875,13,4,54911,19,0,1,30,1,58,1
40681,19,0,35,23.52380952,0.5,12,0,30695,151,2,0,59,1,31,0
40682,25,0,9,27,1,2,0,73899,245,1,1,8,1,49,1
40683,21,1,65,20.42592593,0.355932203,8,2,18583,334,3,0,158,1,50,0
40684,31,1,2,25,0,1,0,17538,244,0,0,14,1,63,0
40685,26,1,10,26,0.571428571,5,0,10529,232,0,1,5,1,40,0
40686,38,1,8,30,0.75,1,0,3118,106,0,3,3,1,36,1
40687,33,1,16,30.09090909,0.818181818,4,0,19309,21,13,1,2,1,94,0
40688,21,1,73,20.47272727,0.904761905,6,2,56955,944,51,0,74,1,67,1
40689,38,1,30,29.125,0.166666667,12,4,1020,30,0,0,6,1,58,1
40690,25,0,8,27.6,0.5,5,0,1221,3,0,2,3,1,31,1
40691,26,1,4,25.66666667,0.5,1,0,3863,68,0,0,1,1,15,1
40692,19,1,10,17.875,0.375,2,0,12898,78,0,0,29,1,21,0
40693,19,1,8,22.5,1,2,0,9789,7,0,0,3,1,38,0
40694,25,1,113,26.03703704,0.755102041,22,7,172186,3765,17,1,1513,1,75,1
40695,31,1,4,25,0.5,1,1,18588,125,0,1,1,1,55,0
40696,27,0,43,28.57142857,0.514285714,18,3,5382,122,0,1,69,1,61,0
40697,27,1,90,23.71014493,0.691358025,7,2,27848,1671,0,0,132,1,20,0
40698,23,1,47,22.925,0.422222222,16,2,61946,552,2,0,45,1,79,0
40699,28,1,3,24,0.666666667,2,0,9676,17,0,1,3,1,43,0
40700,24,1,8,23.75,0.714285714,4,0,27702,84,0,2,2,1,42,0
40701,27,0,65,27.42857143,0.541666667,12,3,42881,549,3,1,20,1,61,0
40702,22,1,119,23.16470588,0.791666667,23,2,46957,61,61,0,471,1,60,0
40703,46,0,3,35,1,2,0,7137,159,0,0,4,1,23,0
40704,23,1,69,22.81132076,0.586206897,1,0,24867,96,0,0,12,1,75,0
40705,23,1,278,24.56595745,0.779069767,44,23,30385,1506,410,18,339,1,50,0
40706,29,1,21,27.72727273,0.736842105,4,4,3024,160,0,1,4,1,46,0
40707,35,1,8,33.5,0.6,1,0,21139,23,0,0,5,1,23,1
40708,20,1,9,18.57142857,0.75,1,0,7933,46,0,0,3,1,30,0
40709,22,1,15,24.21428571,1,1,0,53342,93,0,1,0,1,54,0
40710,33,1,20,30.81818182,0.647058824,6,2,168781,1044,31,1,2,1,75,1
40711,26,1,110,24.40659341,0.907216495,18,4,129723,175,105,0,430,1,83,0
40712,39,1,16,36.57142857,0.75,6,1,132752,105,0,1,0,1,70,1
40713,19,1,14,18.08333333,0.166666667,3,1,12489,114,0,1,8,1,13,0
40714,21,0,12,24.16666667,0.666666667,6,1,2501,49,0,0,5,1,10,0
40715,25,0,9,25.5,0.75,1,0,45862,36,6,1,31,1,71,0
40716,25,1,7,22.5,0.8,3,0,65275,275,0,0,11,1,58,0
40717,28,1,15,23.21428571,0.2,4,0,25565,102,5,1,16,1,54,0
40718,21,1,30,22.125,0.75,8,0,47145,609,4,0,85,1,63,0
40719,28,0,40,29.25,0.617647059,15,3,43686,131,0,1,21,1,45,0
40720,23,1,21,22.58333333,0.5625,3,0,33476,68,0,0,20,1,57,1
40721,21,1,10,23,0.428571429,2,0,28336,0,1,0,7,1,67,1
40722,22,1,49,21.5,0.642857143,9,0,48475,5,5,0,177,1,60,0
40723,23,0,48,22.625,0.790697674,7,1,24391,574,0,0,65,1,37,0
40724,26,0,123,24.34482759,0.651376147,13,4,15970,1728,0,0,39,1,43,1
40725,48,1,87,28.15625,0.67948718,28,13,2729,456,0,1,37,1,34,1
40726,35,1,14,33.90909091,0.642857143,4,2,73298,27,0,1,3,1,34,1
40727,24,1,8,36,1,4,2,4163,1055,12,1,3,1,13,0
40728,20,0,90,21.23943662,0.604651163,10,3,36608,86,0,0,3,1,35,0
40729,30,1,3,30,0.5,2,0,36069,823,0,1,1,1,72,0
40730,23,1,18,23.46153846,0.642857143,1,0,40516,12,0,0,24,1,83,0
40731,26,1,6,24.75,0.8,2,1,12911,87,1,0,3,1,38,0
40732,36,1,11,22.57142857,0.444444444,1,1,44220,158,20,1,13,1,66,0
40733,28,1,9,28.5,0.875,2,1,26895,0,0,1,2,1,58,0
40734,30,1,8,28.28571429,0.833333333,5,0,11881,0,0,0,4,1,62,1
40735,19,1,8,17.2,0.666666667,3,0,18974,49,0,0,1,1,57,1
40736,27,1,1,27,0,1,0,6908,303,0,1,4,1,48,0
40737,22,0,63,26.30232558,0.734693878,16,3,21474,422,0,6,46,1,42,0
40738,35,0,8,36.6,1,1,1,2979,59,0,1,9,1,68,1
40739,28,1,9,34.33333333,0.666666667,6,0,44214,224,1,1,5,1,71,1
40740,24,0,37,26.04347826,0.888888889,9,0,72680,0,0,0,14,1,58,1
40741,23,1,48,27.48484849,0.642857143,12,10,130070,676,29,1,238,1,54,0
40742,28,1,19,27.53846154,0.428571429,7,0,36643,1140,4,0,19,1,40,0
40743,26,0,111,23.69318182,0.81372549,18,5,27316,850,2,1,195,1,27,0
40744,19,0,64,22.1509434,0.701754386,27,3,17924,716,0,2,69,1,34,1
40745,31,1,90,25.10294118,0.364864865,26,3,83953,127,11,1,69,1,79,0
40746,25,0,6,25,0.8,3,0,13495,113,0,0,16,1,42,0
40747,21,0,53,25.3,0.7,12,2,29997,230,4,1,403,1,71,0
40748,32,1,40,31.96875,0.6,11,4,116921,1,30,0,217,1,80,1
40749,24,1,26,22.52,0.565217391,1,2,44696,108,0,0,1,1,70,0
40750,25,1,18,21.76923077,0.411764706,2,0,9707,50,0,1,0,1,53,0
40751,29,1,14,24,0.714285714,2,0,101469,430,13,2,27,1,79,1
40752,19,1,69,24.70588235,0.618181818,6,5,16343,100,3,2,44,1,48,0
40753,16,0,1,19,1,1,0,29130,98,0,0,10,1,14,1
40754,22,0,60,25.05769231,0.648148148,9,3,108668,673,1,1,397,1,55,0
40755,18,1,47,19.42857143,0.512195122,9,1,77744,144,3,0,46,1,52,0
40756,43,1,7,42.66666667,1,3,0,79173,820,6,5,0,1,48,1
40757,43,1,9,37.16666667,0.833333333,2,2,74797,264,21,1,40,1,73,0
40758,38,1,32,35.61111111,0.692307692,12,4,169717,1,26,1,71,1,83,0
40759,25,1,7,23,0.833333333,1,0,24318,15,2,0,8,1,47,0
40760,26,1,42,22.64516129,0.945945946,15,1,37666,1,1,1,31,1,45,0
40761,35,1,23,29.46153846,0.8,11,0,51065,52,0,1,4,1,88,0
40762,24,1,146,23.12820513,0.323308271,14,1,84499,1907,7,1,145,1,75,1
40763,22,0,92,22.98611111,0.470588235,16,6,27139,467,2,0,7,1,36,0
40764,20,0,19,18.5,0.058823529,1,0,26146,179,1,0,0,1,45,0
40765,26,1,6,25.83333333,0.4,1,1,17434,110,0,0,1,1,28,1
40766,33,1,12,26.42857143,0.5,6,1,48535,1114,0,1,7,1,58,1
40767,24,0,3,31,1,2,1,32200,75,1,1,14,1,74,0
40768,19,0,86,21.56338028,0.657894737,19,1,14204,112,1,1,284,1,40,0
40769,24,1,30,22.70833333,0.444444444,2,1,26268,97,0,2,32,1,61,0
40770,34,1,8,35.16666667,0.75,4,1,7026,123,2,1,10,1,31,1
40771,22,1,16,22,1,1,0,103212,16,0,1,10,1,49,0
40772,22,0,13,26.14285714,0.5,4,1,25918,358,0,1,1,1,47,0
40773,22,1,22,24.375,0.636363636,3,0,28731,128,0,0,7,1,38,1
40774,23,1,7,23.25,0.75,1,0,16793,3,0,0,15,1,58,1
40775,26,0,21,28.61538462,0.888888889,8,2,866,57,0,0,10,1,36,0
40776,39,1,33,32.67857143,0.518518519,14,3,13660,1638,212,0,95,1,39,1
40777,19,0,4,24,0.666666667,2,0,13739,147,0,11,13,1,8,0
40778,19,1,24,20.5,0.826086957,1,2,15528,105,3,0,8,1,15,0
40779,21,1,38,21.21428571,0.774193548,4,1,72088,63,4,0,20,1,67,1
40780,22,0,28,24.52380952,0.846153846,6,2,5670,310,3,0,19,1,12,1
40781,25,1,128,23.74390244,0.54945055,16,6,109267,223,16,3,183,1,63,0
40782,20,1,82,19.63492064,0.571428571,16,3,42064,1799,10,2,574,1,14,0
40783,29,0,50,30.62857143,0.926829268,14,3,9616,414,6,1,32,1,57,0
40784,24,1,4,18.33333333,0.333333333,1,0,1668,63,0,1,5,1,23,0
40785,47,1,2,27.5,1,0,0,647,37,0,0,1,1,33,1
40786,46,1,4,40.66666667,1,2,0,29172,16,0,1,1,1,47,1
40787,23,0,1,28,1,1,1,272,0,0,0,1,1,6,0
40788,29,0,28,27.63636364,0.545454546,4,0,87307,206,1,1,14,1,62,0
40789,28,0,11,25.83333333,0.777777778,2,1,9268,243,0,1,0,1,51,0
40790,24,1,24,23.76470588,0.5,4,0,22394,94,0,2,24,1,36,0
40791,22,1,77,22.55769231,0.615384615,13,1,25369,604,0,1,19,1,74,1
40792,23,0,16,28.14285714,0.833333333,7,2,22933,556,5,1,15,1,76,0
40793,25,0,111,25.14814815,0.617647059,16,3,28176,399,107,0,118,1,64,0
40794,30,1,13,29.58333333,0.8,6,0,49550,333,15,0,0,1,93,0
40795,26,1,9,26,0.625,2,0,42224,147,0,1,7,1,62,0
40796,35,0,218,24.76923077,0.49,38,11,88838,2719,15,0,172,1,27,1
40797,31,1,11,29.54545455,0.818181818,1,1,13550,110,0,0,1,1,54,0
40798,19,1,21,18.83333333,0.555555556,4,0,71679,20,0,0,28,1,35,0
40799,26,1,4,28.33333333,0.75,1,1,2363,12,0,0,4,1,18,0
40800,32,0,8,30.875,0.8,1,1,213,14,0,0,2,1,35,1
40801,24,1,27,23.88,0.769230769,8,0,71511,1191,0,1,24,1,41,0
40802,18,1,1,27,1,1,0,5473,67,0,1,2,1,46,0
40803,23,1,7,21.42857143,0.714285714,3,0,54786,71,0,0,14,1,35,0
40804,29,1,26,28.47368421,0.052631579,12,1,3501,1744,0,1,14,1,56,0
40805,30,0,120,31.37837838,0.906542056,22,10,14491,1035,6,0,110,1,35,0
40806,26,1,6,26.2,0.666666667,2,2,1682,33,0,0,1,1,15,0
40807,22,1,14,21.81818182,0.461538462,2,0,39507,102,0,0,3,1,42,0
40808,24,1,20,24.4,0.75,3,3,14316,14,0,2,6,1,79,0
40809,18,1,68,18.86,0.457627119,10,1,70446,145,1,0,261,1,33,0
40810,22,1,1,15,0,1,0,17821,62,0,0,2,1,37,1
40811,16,0,61,18.74509804,0.618181818,13,0,74838,96,0,0,361,1,22,0
40812,36,0,38,36.16666667,0.774193548,10,5,8668,356,1,3,4,1,50,1
40813,20,1,3,20,1,2,0,1799,161,0,1,1,1,37,0
40814,30,1,8,29.8,1,1,2,33772,434,1,1,4,1,70,0
40815,22,1,11,22.66666667,0.444444444,3,0,20418,12,1,0,4,1,36,0
40816,20,1,29,22.4,0.782608696,3,1,19726,181,0,0,27,1,53,0
40817,23,1,12,23.6,0.5,3,0,17211,78,0,0,4,1,49,0
40818,28,0,10,27.5,0.888888889,2,0,25163,438,0,2,3,1,34,1
40819,27,1,21,24.07692308,0.470588235,8,1,11064,11,4,3,14,1,44,0
40820,25,1,6,25.6,0.4,1,1,2902,42,0,0,1,1,22,1
40821,17,0,22,19.8,0.666666667,8,0,20743,191,0,0,15,1,30,1
40822,21,0,69,18.28301887,0.086206897,25,3,95164,127,6,0,311,1,25,0
40823,29,1,47,33.28125,0.575,3,3,15263,403,0,0,2,1,62,1
40824,22,1,103,23.54666667,0.764044944,14,1,53689,203,10,1,1213,1,58,1
40825,24,1,7,23.5,0.833333333,2,0,55859,34,0,1,5,1,45,0
40826,27,1,8,20.4,0.4,4,0,5754,60,0,5,7,1,18,0
40827,26,1,61,24.02941177,0.276595745,5,1,80430,76,0,7,0,1,78,0
40828,22,1,38,22.46666667,0.71875,7,2,27974,68,16,2,18,1,73,1
40829,26,1,33,26.5,0.533333333,12,1,113236,220,75,0,3,1,58,0
40830,24,1,7,21.33333333,1,6,0,27764,403,0,3,4,1,58,0
40831,25,1,5,32.5,0.75,2,0,8161,142,0,2,1,1,50,0
40832,28,1,26,27,0.818181818,3,2,38970,73,1,0,21,1,63,1
40833,27,0,9,29.4,0.857142857,2,0,1821,97,0,0,7,1,36,0
40834,20,1,78,19.88235294,0.736111111,15,0,18706,138,2,2,158,1,40,0
40835,30,1,5,29.66666667,0.4,3,1,3292,112,1,1,1,1,61,0
40836,27,0,1,20,1,1,0,876,94,0,0,1,1,57,0
40837,25,0,4,25,1,4,0,122,7,0,0,5,1,11,0
40838,27,0,7,28.5,0.5,1,0,965,93,0,1,1,1,50,0
40839,22,1,20,21.91666667,0.470588235,3,3,6416,57,0,2,8,1,53,0
40840,21,0,24,22.94444444,0.5,6,0,4953,212,1,0,10,1,37,0
40841,34,1,31,28.8,0.708333333,11,2,55923,318,157,1,10,1,72,0
40842,30,0,146,30.77358491,0.579831933,25,11,27601,160,3,1,91,1,60,0
40843,25,1,8,22.16666667,0.5,4,0,30890,0,0,0,2,1,83,0
40844,21,0,11,21.5,0.1,6,0,15295,337,0,0,11,1,18,0
40845,25,0,1,28,1,1,0,8957,72,0,1,3,1,49,0
40846,26,1,31,26.80769231,0.666666667,1,3,23836,82,0,0,44,1,49,0
40847,25,1,1,32,1,1,0,23,1,0,0,0,1,29,0
40848,21,1,166,21.42424242,0.775510204,27,4,31630,66,0,0,503,1,42,0
40849,25,0,12,29,0.888888889,4,1,4214,4,0,0,2,1,46,0
40850,24,1,11,22.57142857,0.6,2,1,40002,58,0,0,3,1,60,1
40851,29,1,13,29.66666667,0.615384615,8,0,13987,60,0,1,9,1,58,0
40852,31,1,7,35.33333333,0.666666667,1,0,37548,69,2,1,9,1,106,0
40853,26,1,8,25.83333333,0.875,3,0,37021,44,6,0,6,1,74,1
40854,48,0,3,20.33333333,0.333333333,1,0,21067,19,0,0,2,1,41,0
40855,24,0,37,24.77777778,0.852941177,10,1,36326,0,0,0,14,1,73,1
40856,28,0,27,28.38888889,0.904761905,7,3,16388,470,0,1,8,1,50,0
40857,27,1,18,22.5,0.230769231,9,1,46085,119,1,0,39,1,28,0
40858,19,0,23,23.4,0.611111111,14,0,11045,11,6,0,32,1,34,0
40859,23,0,30,26.9,0.727272727,6,3,19301,529,6,1,39,1,52,0
40860,22,1,25,22.4,0.695652174,3,1,14583,30,0,2,25,1,36,1
40861,29,0,6,29,0.2,3,0,21,1,0,0,1,1,32,0
40862,27,1,50,27.375,0.736842105,20,2,50124,131,6,0,67,1,72,1
40863,35,0,52,31.64864865,0.720930233,4,2,2703,117,0,1,19,1,59,0
40864,37,1,4,32,1,2,0,3478,0,0,0,2,1,36,1
40865,18,1,161,20.30769231,0.84057971,13,2,40717,0,12,0,395,1,37,1
40866,20,1,23,23.125,0.681818182,11,1,22858,22,0,0,3,1,33,0
40867,20,1,19,19.2,0.75,2,0,7970,122,0,0,2,1,16,1
40868,21,0,60,21.52830189,0.563636364,1,0,95093,0,10,0,8,1,37,0
40869,29,0,12,29.875,0.416666667,7,1,3433,147,0,0,8,1,34,1
40870,30,0,4,23.75,1,4,0,1971,5,0,0,10,1,39,0
40871,21,1,156,22.66666667,0.81981982,20,6,58179,371,44,0,269,1,32,0
40872,22,1,140,19.36936937,0.052238806,24,0,2765,74,0,3,377,1,23,1
40873,29,1,1,24,1,1,0,20983,0,1,0,1,1,81,1
40874,19,1,27,19.55555556,0.681818182,7,0,33508,439,0,0,3,1,23,0
40875,24,0,9,28,0.75,1,0,434,15,0,0,0,1,31,1
40876,18,1,8,18.57142857,0.285714286,4,0,53812,18,0,0,3,1,15,0
40877,29,1,7,28.57142857,0.833333333,2,0,43468,264,4,1,9,1,89,1
40878,19,1,19,22.36363636,0.733333333,4,0,40398,50,0,0,4,1,83,0
40879,37,1,14,37,0.727272727,3,2,103585,1696,12,1,9,1,47,1
40880,22,1,21,22.15384615,0.25,10,1,26885,214,1,0,8,1,36,1
40881,24,0,94,26.29411765,0.625,20,11,35571,154,2,0,102,1,71,1
40882,23,0,27,25.70833333,0.84,16,0,2596,80,18,1,42,1,62,1
40883,25,1,49,23.64864865,0.804878049,6,3,17160,230,3,0,12,1,23,0
40884,19,1,549,20.83928571,0.823293173,48,11,82105,50,4,0,709,1,68,0
40885,26,1,2,26.5,0.5,1,0,531,15,0,0,2,1,20,0
40886,20,1,55,20.79069767,0.630434783,15,1,57238,419,981,0,135,1,38,0
40887,36,1,28,36.5,0.739130435,18,2,12576,897,1,1,11,1,63,0
40888,26,1,89,26.16949153,0.794520548,18,0,38648,488,0,1,23,1,52,0
40889,22,0,7,24.2,1,1,0,14047,47,0,0,1,1,31,1
40890,19,0,126,20.59090909,0.108108108,25,2,13334,284,0,0,140,1,11,0
40891,23,1,8,23.5,0,3,1,7167,129,0,0,0,1,17,1
40892,27,1,69,25.66666667,0.583333333,20,1,67512,161,2,0,102,1,73,0
40893,27,0,45,28.18918919,0.775,6,1,82373,402,1,1,998,1,74,1
40894,32,1,73,27.2826087,0.785714286,6,5,69177,125,9,1,45,1,93,0
40895,45,1,4,30,0.333333333,2,0,936,298,0,9,3,1,36,0
40896,29,0,3,30.5,0.666666667,1,0,4956,45,0,1,2,1,33,0
40897,21,1,1,23,1,1,1,6,4,0,0,2,1,7,0
40898,35,1,113,30.65,0.648351648,22,13,131989,418,769,1,2525,1,77,1
40899,35,1,24,37.54545455,0.466666667,3,3,5654,163,0,2,2,1,86,0
40900,28,0,288,29.98989899,0.747826087,24,16,43416,1262,5,1,328,1,72,0
40901,22,0,7,22.42857143,0.714285714,1,0,1572,91,0,0,3,1,38,0
40902,29,0,14,27.8,0.181818182,5,2,4886,1,0,0,4,1,80,1
40903,34,1,2,25,0,1,0,29428,433,2,1,2,1,62,0
40904,20,1,28,19.08695652,0.24,6,0,16730,54,0,0,4,1,4,0
40905,24,1,31,21.46153846,0.52,5,2,4759,116,0,0,3,1,50,0
40906,20,1,12,20.125,0.090909091,7,0,70159,268,0,1,0,1,23,0
40907,19,1,6,30,1,1,0,20691,6,0,0,1,1,55,1
40908,28,1,67,27.96078431,0.898305085,12,4,60682,1,0,1,57,1,65,0
40909,14,1,331,18.82352941,0.841584158,40,3,2705,6,2,0,120,1,8,0
40910,33,0,1,32,1,1,1,1213,36,0,1,0,1,56,0
40911,35,1,8,29.5,0.25,5,1,26732,32,0,1,1,1,76,0
40912,45,1,14,38.75,0.5,7,6,142448,1794,1678,0,278,1,70,0
40913,18,1,93,18.29577465,0.447058824,5,2,32499,40,225,1,183,1,26,0
40914,24,1,6,22.4,0.6,1,0,13567,6,0,0,0,1,41,0
40915,15,1,253,22.16,0.595454546,33,21,20251,1115,13,0,4538,1,14,1
40916,17,1,20,19.0625,0.263157895,6,0,953,32,0,1,3,1,17,0
40917,21,0,20,26.125,0.25,4,1,3204,96,0,4,2,1,34,0
40918,21,1,25,25.8,0.764705882,11,0,13466,105,0,0,3,1,33,0
40919,22,0,8,21.8,0.8,1,0,27835,101,0,1,4,1,19,1
40920,21,1,19,21,0.307692308,5,0,5551,354,54,0,14,1,53,0
40921,32,1,22,25.8125,1,2,0,111181,293,2,0,20,1,38,0
40922,31,1,1,30,1,1,0,4469,2,0,1,1,1,14,1
40923,28,1,6,22,1,2,0,3250,22,0,0,3,1,26,0
40924,26,0,3,27.5,1,2,1,644,103,0,1,1,1,17,1
40925,23,1,9,20.2,0.428571429,2,0,19054,0,0,0,1,1,31,1
40926,25,1,12,22.22222222,0.666666667,5,2,10056,3,0,1,1,1,43,0
40927,23,1,33,19.45833333,0.451612903,3,0,6181,130,0,0,1,1,28,0
40928,23,1,113,21.23863636,0.415841584,15,2,29468,6,17,1,3,1,60,0
40929,21,1,30,27.68181818,0.692307692,14,3,14294,134,1,0,62,1,24,1
40930,19,1,51,21.84615385,0.782608696,12,1,86667,94,1,2,23,1,44,0
40931,29,1,23,27.7,0.5,4,0,25696,305,0,1,2,1,54,0
40932,21,0,141,23.31481482,0.696,12,8,49186,1024,2,1,192,1,60,0
40933,19,0,8,17.2,0,4,1,8791,26,0,1,11,1,17,0
40934,25,1,22,30.625,0.928571429,8,2,44052,328,0,3,7,1,48,0
40935,29,0,2,38.5,0,1,0,5690,68,0,6,0,1,40,1
40936,28,1,6,30.33333333,0.5,1,0,4414,95,0,1,4,1,52,1
40937,21,1,13,18.16666667,0.583333333,1,0,13648,28,0,0,10,1,14,0
40938,24,0,20,22.52941177,0.470588235,2,0,6917,223,0,0,5,1,9,0
40939,21,0,5,21.66666667,0.6,4,1,16157,234,0,0,20,1,36,0
40940,34,1,83,22.18461539,0.164383562,19,1,6044,378,0,1,32,1,38,1
40941,31,1,7,24,0.5,2,1,3215,120,0,1,5,1,29,1
40942,26,1,2,25,1,1,0,20061,24,0,1,0,1,52,0
40943,21,0,37,25.27272727,0.838709677,13,2,22373,27,0,1,49,1,41,0
40944,35,1,6,32.5,0.25,3,0,21190,434,0,2,5,1,48,0
40945,23,1,42,21.97142857,0.153846154,9,0,49594,129,2,1,27,1,53,0
40946,25,1,21,23.27272727,0.5,1,3,32438,629,2,1,1,1,82,1
40947,23,0,10,22.5,0.714285714,1,0,40640,180,1,1,25,1,40,0
40948,25,1,11,24.71428571,0.857142857,1,0,8848,75,0,1,2,1,63,1
40949,18,0,1,18,0,1,0,4748,18,1,0,2,1,22,0
40950,24,1,5,22.25,0.5,1,0,13102,8,0,0,0,1,47,0
40951,46,1,84,33.16981132,0.638888889,24,9,64460,517,2,3,78,1,59,0
40952,26,0,47,27.42857143,0.642857143,4,1,19897,447,1,0,117,1,67,0
40953,22,1,17,33.16666667,0.777777778,1,0,49861,18,33,1,37,1,73,1
40954,19,1,9,21.83333333,0.666666667,1,0,24916,849,10,0,0,1,40,0
40955,24,1,9,22.57142857,0.777777778,3,1,70342,34,0,1,3,1,69,0
40956,26,1,6,26.5,1,2,0,7576,115,0,5,9,1,37,0
40957,25,0,72,24.22641509,0.861538462,17,2,50749,160,0,0,6,1,34,0
40958,24,1,17,22.07142857,0.625,5,1,14807,21,1,0,8,1,39,0
40959,20,1,3,20,1,2,0,16063,18,0,1,5,1,76,0
40960,43,1,5,36.8,0.6,2,0,14591,29,0,1,2,1,52,1
40961,21,1,9,25.5,0.857142857,6,1,7655,428,0,1,2,1,33,0
40962,22,1,2,23,0.5,2,0,379,27,0,1,4,1,27,0
40963,27,1,22,26,0.888888889,3,2,19650,108,0,0,0,1,33,0
40964,22,0,6,21.66666667,0.75,1,0,4213,70,0,0,1,1,53,0
40965,26,1,15,30.33333333,0.461538462,7,2,3518,428,0,2,14,1,33,0
40966,19,1,6,19.4,0.5,2,0,5719,1,0,0,6,1,19,1
40967,25,1,7,24.75,1,2,0,48424,1,27,0,73,1,66,1
40968,24,1,28,20.83333333,0.85,9,0,9376,0,3,0,4,1,30,0
40969,22,1,29,22.57692308,0.785714286,11,2,121793,572,621,0,693,1,66,0
40970,22,1,5,22,0.8,2,0,10251,3,0,1,2,1,55,1
40971,31,1,98,27.36619718,0.420454546,19,5,30300,3660,2,1,31,1,73,1
40972,23,1,24,23.11111111,0.636363636,5,1,60401,8,0,1,32,1,55,1
40973,28,1,28,29.2631579,0.863636364,5,0,81909,15,0,0,6,1,69,0
40974,24,1,5,30.25,0.333333333,4,1,7384,44,0,1,1,1,7,1
40975,20,1,35,20.88,0.625,4,2,85044,56,6,0,159,1,57,0
40976,21,1,7,21.75,0.2,3,0,19586,369,0,0,1,1,32,0
40977,20,1,7,19.5,1,1,0,23563,71,0,0,2,1,15,0
40978,47,1,4,28,1,2,0,14871,11,0,0,2,1,56,1
40979,17,1,19,18.875,0.5,3,0,18386,27,19,0,2,1,34,0
40980,35,1,91,23.26470588,0.896103896,8,2,48224,663,6,1,46,1,66,0
40981,22,1,6,22,0.833333333,1,0,68460,83,1,1,10,1,75,0
40982,28,1,19,26.09090909,0.428571429,1,0,36021,10,0,1,18,1,62,0
40983,17,1,158,20.2016129,0.771428571,27,3,12723,241,27,0,123,1,16,1
40984,30,1,17,26.61538462,0.692307692,6,2,55270,262,0,0,20,1,82,0
40985,33,1,210,28.97647059,0.878787879,34,26,155855,1109,252,2,7422,1,67,1
40986,38,1,3,40,1,1,1,24401,935,4,1,13,1,60,0
40987,22,1,6,27.2,0.8,3,1,20209,348,0,0,0,1,13,0
40988,23,1,118,22.25581395,0.383838384,7,6,55564,130,16,0,190,1,47,0
40989,20,0,173,22.5952381,0.523489933,31,5,21794,89,6,0,129,1,36,0
40990,25,1,9,26.14285714,0.571428571,5,0,10347,113,0,1,32,1,45,0
40991,21,1,87,20.37931035,0.831168831,10,0,26040,78,38,1,399,1,51,0
40992,23,1,33,25.8,0.75,6,4,82289,862,2,2,483,1,47,0
40993,23,0,7,22.8,0.428571429,2,1,26670,8,0,1,1,1,51,0
40994,26,0,2,20,0,2,0,11728,220,1,0,3,1,27,0
40995,28,1,5,26.6,1,2,0,2044,20,0,1,1,1,53,0
40996,19,0,168,21.80769231,0.523489933,24,5,44134,239,9,1,76,1,46,0
40997,26,0,10,26.77777778,0.7,2,1,250,12,0,2,1,1,38,0
40998,25,1,34,24.95,0.9,14,1,12229,0,8,0,77,1,59,1
40999,24,1,4,29.33333333,0,2,0,13380,11,0,0,1,1,72,1
41000,20,1,8,18.2,0.857142857,1,0,74657,0,0,0,3,1,34,0
41001,22,1,11,25.71428571,0.5,5,0,18303,22,0,1,2,1,41,0
